,review_cnt,is_hot,publish_time,id,is_original,pic_urls,profilers_id,author_url,site_id,fans_cnt,interaction_cnt,gender,is_robot,uid,update_time,other_data,media_interaction_copy_cnt,topics,reposts_cnt,url,is_main_post,like_cnt,keywords,image_stickers,profilers_name,note_ats,publish_note_cnt,is_ad,author,fav_cnt,site_name,media_interaction_cnt,story_lab,desc,sentiment,collection_cnt,title,video_tags,content,red_id,video_cnt,item_id,follow_cnt,coin_cnt,data_type,user_location,entity_keywords.keyword,entity_keywords.type,cooperation_brand_names
31014,229.0,,2021-03-04 18:02:00,6040b0450000000001024015,普通笔记,"[""http://sns-img-qn.xhscdn.com/62f7b511-fc78-3e3e-843e-d46b711f89a9?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/64a5f197-d154-36f9-9ea5-d677b1bb60d5?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/87b2c133-ae29-34d8-926f-74f42c3cea2e?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/c93eaf34-900b-305f-9102-df998120ba34?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/09c28594-233a-3429-a2a3-085b13ecb1de?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/35800a67-8238-3c25-9309-44dc7ac2977b?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/e0720ae4-ded1-3428-9196-4f5bc49aaee6?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/e454f511-6d61-33dc-a405-9c2149fc777b?imageView2/2/w/1080/format/webp""]","[""852417""]",http://www.xiaohongshu.com/user/profile/5a0e75fb11be10276e4db2cf,146510,160999,1293,女,否,5a0e75fb11be10276e4db2cf,2021-03-18 20:29:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""米米pig"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",647.0,,0.0,https://www.xiaohongshu.com/discovery/item/6040b0450000000001024015,主贴,535,"[""个头"",""宝宝"",""宝贝"",""营养"",""配方""]","[""关注好宝贝的身体"",""每一厘米都是成长"",""神奇小道具帮助宝贝长高长壮"",""喜欢看你认真的模样"",""用小佳膳把营养成分补充到身体"",""专业度和安全性宝妈更放心"",""粉质很细腻"",""早晚各一杯"",""助力宝宝成长"",""小小一罐出门携带也很方便""]","[""index_932673_937672""]",[],565,否,米米pig,529.0,小红书,647.0,高质量广告,📮 3 1 3 9 9 5 0 6 0 @  q q. c o m,0,161491,,,宝宝高又壮|学龄前儿童这样做！  姐妹们会不会有这样的疑惑，宝贝在自己家里养的时候并没有觉得有多瘦小，但一旦送到幼儿园或者和楼下小朋友一起玩耍的时候，就会发现要比同龄的孩子看起来更加瘦小，身高和体重都比同班上同龄的孩子要低。这个时候家长就要警惕了！孩子个头低体质差，很有可能是营养没跟上！  .  ‍‍我家宝贝经常会跟我说，我的包包像哆啦a梦的口袋一样，能够翻出一个又一个神奇的小物件，别的不说，我还真的有个神奇小道具帮助宝贝长高长壮~  .  我家孩子真的很挑食，但是要让宝宝改掉挑食偏食的问题是一个漫长的过程。那在这个时间段内宝宝的营养跟不上怎么办？这时候我们就需要秘密武器上场了，就是这一款雀巢小佳膳！  .  ✅专门为挑食偏食导致营养不良的儿童进行全面的营养补充，帮助宝宝更健康的成长！我也是在专家建议和指导下让他喝了几个月，效果真的出乎我的意料！  .  我选择小佳膳作为宝宝营养补充的原因有很多：  ①全面营养配方。  ✅它里面兼顾了更全面均衡的营养，包含了宝贝所吃到的瓜果蔬菜肉蛋奶的所有营养。那些宝贝挑食不吃的食物，也能够用小佳膳轻轻松松的把营养成分补充到身体里。  ②50%蛋白质来源于优质的乳清蛋白  ✅这样优质的蛋白对于宝贝的肌肉生长是很有好处的，再加上和酪蛋白1：1的配比，更加有利于宝宝的消化和吸收。  ③脂肪来源也是很优质的那一种中链甘油三酯  ✅可以让宝宝快速补充能量。而且还是等热卡配方，比普通配方奶或者普通牛奶多1.5-2倍的能量呢，宝宝胃口就算再小，也能够有充足的能量支撑他来运动！  .  最重要的是，雀巢小佳膳取得国务院食品药品监督管理部门注册证，产品安全性，和营养充足性，都获得权威机构认可！所以给宝宝喝起来也很放心！  .  很多儿保医生和育婴师都在为营养不良的宝宝推荐这款产品呢，所以专业度和安全性宝妈们都可以放心  .  我自己家宝贝就一直在喝小佳膳，已经喝了几个月了，每天两杯、90天就见到了很好的成长效果。宝贝最近的个头长得真的是很快，从之前95CM(26.2斤)到现在105CM(32.4斤)！老妈看的甚是欣慰呢！  .  ‍‍各位宝妈们，如果宝贝的个头问题一直是你们的心头大患的话，那可不要马虎呦~  ‍‍关注好宝贝的身体，每一厘米都是成长！希望每个宝妈都有一个哆啦A梦的神奇道具助力宝宝成长！,itsclx,26,6040b0450000000001024015,1576,177857,电商笔记,广东  广州,,,
110492,0.0,,2021-04-07 00:27:00,606c8bf50000000021034c3a,普通笔记,"[http://sns-img-qc.xhscdn.com/e579d66a-f0a7-3088-a6be-fa23197f38eb?imageView2/2/w/1080/format/webp, http://sns-img-qc.xhscdn.com/fa9e663a-3fda-3b97-9419-9d46af837daa?imageView2/2/w/1080/format/webp, http://sns-img-qc.xhscdn.com/483ca2e8-7917-3618-99e9-07eab78bd09d?imageView2/2/w/1080/format/webp, http://sns-img-qc.xhscdn.com/29ac637a-2036-3c72-b321-9a66a9e9a16a?imageView2/2/w/1080/format/webp, http://sns-img-qc.xhscdn.com/8dffeb45-59ed-35cc-a3c4-17b0431e29f5?imageView2/2/w/1080/format/webp]",[829493],http://www.xiaohongshu.com/user/profile/5857ac8682ec3925c3bfe2d9,146510,10237,20,女,否,5857ac8682ec3925c3bfe2d9,2021-04-11 02:15:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""鹿一"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""好物分享\""]"",""video_tag"":""[]""}",20.0,,0.0,https://www.xiaohongshu.com/discovery/item/606c8bf50000000021034c3a,主贴,20,"[""内衣"",""显露出"",""蕾丝"",""都市丽人"",""颜色""]",[],[小红书],[],1194,否,鹿一,0.0,小红书,20.0,,美妆护肤｜探店生活\n💌\n794817268@qq.com,1,19415,"没有其他蕾丝内衣,比这套更配春天的了",,"没有其他蕾丝内衣,比这套更配春天的了  我要吹爆这套蕾丝内衣的颜色,  第一眼看到就觉得是春天的颜色  可以给你很愉悦、很有朝气、很清新的那种感觉  我买内衣首先必须要好看  穿上必须美美的  然后是舒适  我经常买都市丽人他们家的内衣  线上有它们家的官方旗舰店  可以找到适合自己的款  他们家小花心桃花内衣我一眼就看中了  真的是把颜值感打造到极致了  蕾丝设计 全幅镂空  穿上非常透气柔软  聚拢效果也好  很适合春夏天，刚好  可以显露出身材  而且他们家的内衣价格也不贵  这么少女心爆棚的设计  赶紧跟我一起冲啊  好物分享",zoelus,125,606c8bf50000000021034c3a,58,57241,电商笔记,江苏  南京,内衣|都市丽人|显露出身材|蕾丝|全幅镂空|少女心|蕾丝|舒适|透气|清新|柔软|夏天|春|春天,品类|品牌|功效|成分/原料/材质|性格/设计/形态|性格/设计/形态|性格/设计/形态|触感/口感/体验|触感/口感/体验|触感/口感/体验|触感/口感/体验|场景|场景|场景,
42259,36.0,,2021-03-22 19:39:00,60588203000000002103f774,视频笔记,"[""http://sns-img-qc.xhscdn.com/ebeb74f8-72d5-3f2e-a06f-52f6b0494f51?imageView2/2/w/1080/format/webp""]","[""852421""]",http://www.xiaohongshu.com/user/profile/599ea4096a6a6959d8818d4b,146510,255152,185,女,否,599ea4096a6a6959d8818d4b,2021-03-26 04:20:00,"{""duration_seconds"":""66.0"",""board_name"":"""",""video_url"":""http://sns-video-qc.xhscdn.com/a50c727286bd653de7483f9926245ff36bda133d_r_ln?sign\u003d064a3ead3dbb58b7d44c85a74cdc8dc4\u0026t\u003d605f5554"",""author"":""桃大喜"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""无滤镜口红试色\""]"",""video_tag"":""[\""无滤镜口红试色\""]""}",168.0,,0.0,https://www.xiaohongshu.com/discovery/item/60588203000000002103f774,主贴,109,"[""产品"",""唇釉"",""少女"",""滤镜"",""镜面唇釉""]",[],"[""index_952673_957672""]",[],725,否,桃大喜,40.0,小红书,168.0,,🍑永远不会强迫你们买东西\n🌟什么都想分享诶！\n👰肉乎乎微胖女孩，叫我桃桃或者桃子！,1,677289,30的快乐！谁能扛得住少女感镜面唇釉！,,30的快乐！谁能扛得住少女感镜面唇釉！  太好看了太好看了！  上嘴之前因为太便宜了所以我根本不抱期待！！  但是！也太好看了！  .  产品列表  Pink bear唇釉L101/L310/L320  无滤镜口红试色,txx19971125,313,60588203000000002103f774,413,757952,电商笔记,浙江  杭州,,,
38171,29.0,,2021-02-04 18:27:00,601bcbf60000000001009148,普通笔记,"[""http://sns-img-hw.xhscdn.com/75aba6db-5059-3c4a-a8af-e1bfc23183d6?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/43b1a71d-f0d8-3e45-93d9-b40862d4cbb9?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/07dace5f-965a-3e37-bfdc-dad2239c44c6?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/bfafabfc-e0b2-3f96-bd1b-22bf713b8676?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/4fc83a71-452a-3d6c-9122-773b60e1f10a?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/2d017fbf-15dd-35f7-9304-9c7c5e0830f3?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/f363de52-a6a5-32c5-877c-6230c1253cde?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/39192c2f-0fab-3237-bb55-0c5d2bb8d0db?imageView2/2/w/1080/format/webp""]","[""859910""]",http://www.xiaohongshu.com/user/profile/555801ad5894467d3ddf64fd,146510,175814,270,女,否,555801ad5894467d3ddf64fd,2021-02-18 18:14:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""储镒恬CRISTIAN"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",207.0,,6.0,https://www.xiaohongshu.com/discovery/item/601bcbf60000000001009148,主贴,228,"[""减法"",""包包"",""大衣"",""羊毛"",""风衣""]","[""迦达 GIADA""]","[""index_937673_942672""]",[],295,否,储镒恬CRISTIAN,7.0,小红书,207.0,,和大家分享我的生活～\n《天使之路》选手\n《我们恋爱吧》嘉宾\n合作请联系邮箱：chuifen.zeng@fruitbomb.com.cn,1,20397,OOTD｜忙碌生活中的高级感,,OOTD｜忙碌生活中的高级感  不管时光如何辗转  时代如何变迁  大家的生活一直都在努力地奔赴前进  或碰撞 或崩溃  但谁也没有停下过  在忙碌中我们也要找到休息站  或是捧一杯咖啡，穿上一件剪裁极佳的大衣，  散着步，湖面上的波光粼粼，也是一种生命自由的律动感。  生活中太多复杂化的各种事物，适当地给生活做减法。一过新年，我就给自己从上海久光置办了一件GIADA的安迪大衣。这件大衣是羊毛材质，非常轻盈，极简的设计更加时髦，上身大气又优雅。在穿搭上我也用了“减法”，一件高级感的羊毛风衣搭配直筒针织裤，包包也是选择了同品牌的象牙色铃铛包，可以手拎或者斜挎，包包容量很大非常能装。整套搭配色系相近，舒适又简约。  一直都想给自己投资一件白色风衣~选来选去最后选择了GIADA。作为意大利高奢品牌，黑白灰就是它的时尚标签️ ，沉静又从容。  在我们的生活中，从容，淡定，不急不躁，是最奢侈的一种状态了。,104975683,63,601bcbf60000000001009148,293,255051,电商笔记,上海  黄浦,,,
107305,8.0,,2021-02-11 18:05:00,60299999999999998993070606960794024173927841923072,普通笔记,"[""http://sns-img-hw.xhscdn.com/b9222c95-7cf6-3960-962f-c0bd28496286?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/04c784da-7d26-36b0-b566-78d68f5fbda9?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/d0ab1bfa-184a-3f58-b288-9cf1bc210cc6?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/d0f11a14-d81f-366c-8128-67ec2124084a?imageView2/2/w/1080/format/webp""]","[""859906""]",http://www.xiaohongshu.com/user/profile/5a10607c11be105da308fbd8,146510,28945,28,女,否,5a10607c11be105da308fbd8,2021-02-23 04:24:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""刘媛媛Cecilia"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",16.0,,0.0,https://www.xiaohongshu.com/discovery/item/602501760000000001027e29,主贴,16,"[""牛气""]",[],"[""index_927673_932672""]",[],243,否,刘媛媛Cecilia,4.0,小红书,16.0,,wb：刘媛媛Cecilia\n喜欢我的大家给视频点点赞哦,1,19084,祝大家除夕快乐 牛年大吉 牛气冲天,,祝大家除夕快乐 牛年大吉 牛气冲天,497582869,164,60299999999999998993070606960794024173927841923072,102,52501,电商笔记,北京 朝阳,除夕,节日名,
61705,33.0,,2021-02-23 19:30:00,6034e762000000000102b32e,普通笔记,"[""http://sns-img-qn.xhscdn.com/82c2940d-cec5-398c-bbae-848189783848?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/ba386292-eece-3a46-a5bc-3736e498c62f?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/984578a7-be71-3ce7-a127-e04ed58aff8a?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/4a5c9bdb-a87b-39a8-a9cc-ecc5e10e4772?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/592bdb2d-f2ca-3377-bc41-a1384749d28c?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/c2384340-3bdd-3290-86b5-ec37be3ad05c?imageView2/2/w/1080/format/webp"",""http://sns-img-qn.xhscdn.com/34d8e4ba-b497-35c3-b3ed-c26d4aad8a93?imageView2/2/w/1080/format/webp""]","[""859910""]",http://www.xiaohongshu.com/user/profile/5b46f635e8ac2b0d54076599,146510,51791,181,女,否,5b46f635e8ac2b0d54076599,2021-02-24 03:01:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""尤将将"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",180.0,,1.0,https://www.xiaohongshu.com/discovery/item/6034e762000000000102b32e,主贴,109,"[""幸福感"",""木质"",""爆棚"",""花香"",""银河""]",[],"[""index_937673_942672""]",[],142,否,尤将将,38.0,小红书,180.0,,❗️理性种草/盗图必究/宠粉达人/别跟我杠\n📮1531781495@qq.com,1,276650,猜猜这是啥！？装满了整个银河!!!,,猜猜这是啥！？装满了整个银河!!!  木质花香～高级又治愈‍♀️  幸福感爆棚,276513122,1,6034e762000000000102b32e,213,240609,电商笔记,,,,
128156,91.0,,2021-03-07 12:28:00,60445686000000002103bd95,未知,"[""https://ci.xiaohongshu.com/4349de74-24e4-4ccc-3e4f-26c3022c334d?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/688d5da2-6a9b-78e2-b08e-84c9f36b45d2?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/ac1a4507-86a2-c56a-4343-42722818fb81?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/8be47b61-bd51-38e6-122f-680dc27a8e6d?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/90f06d51-e239-2fdc-1b05-4a92695ddc6b?imageView2/2/w/1080/format/jpg"",""https://ci.xiaohongshu.com/01a092bf-5968-a9f7-685a-4affbf09e1d3?imageView2/2/w/1080/format/jpg""]","[""852421""]",http://www.xiaohongshu.com/user/profile/5ed10ab8000000000101e093,146510,29301,243,女,否,5ed10ab8000000000101e093,2021-04-14 15:36:00,,,,,https://www.xiaohongshu.com/discovery/item/60445686000000002103bd95,主贴,94,"[""小众"",""抗氧化"",""敷上"",""皮肤"",""韩国""]",,"[""index_952673_957672""]",,397,是,Sharkwhalee,58.0,小红书,,,🤗📪2271833037@qq.com,0,66637,粉嫩嫩的抗氧化面膜！拯救熬夜肌,,喜欢熬夜的姐妹！  一定都会遇到皮肤暗沉干燥  我就是喜欢一边熬夜一边护肤hh  zui近又挖到了一款小众面膜  是ELT百年草安瓶面膜  它是韩国的一个小众品牌哦~  我看在韩国风评hin不错呢  就买来414~  到手才发现它的膜布是粉色滴！  好好看哦  上脸还贼拉服帖呢！  敷个20min揭下来  感觉皮肤都喝饱了水！！  鹅且提亮效果hin明显！  它每片都有超高百年草精粹含量  抗氧化杠杠滴  现在熬夜前就敷上一片  再也不怕暗沉肌啦！,198617139,19,60445686000000002103bd95,260,177216,电商笔记,,,,
102603,17.0,,2021-02-08 16:16:00,6020f37a000000000102c824,普通笔记,"[""http://sns-img-hw.xhscdn.com/af7775cb-4853-39b1-ac18-3addfcc61c7d?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/4ecc100a-6a3a-3980-acbb-c08e0e3b9202?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/9016de11-0ab8-3615-9432-e5f2b3396b63?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/c5b2fc8c-3dea-3c01-b0aa-8501fdd845ab?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/1ad389c6-c0ea-31b9-a074-6a7949810c0e?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/8ff1e0fa-6c6c-3533-a9a7-cc72124915b6?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/e8f1bf7d-4cb4-3a30-9e73-d7c8fed08a82?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/66f4fe20-5062-31da-a4c2-a904a27fdeea?imageView2/2/w/1080/format/webp"",""http://sns-img-hw.xhscdn.com/0f933a85-36cb-3515-bd42-a0b3ff0201bb?imageView2/2/w/1080/format/webp""]","[""859920""]",http://www.xiaohongshu.com/user/profile/587d762b50c4b4221d575fe1,146510,11708,79,女,否,587d762b50c4b4221d575fe1,2021-02-19 08:53:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""AI婧"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""video_tag"":""[]""}",59.0,,2.0,https://www.xiaohongshu.com/discovery/item/6020f37a000000000102c824,主贴,42,"[""店铺"",""果汁"",""果茶"",""番石榴"",""饮品""]",[],"[""index_962673_967672""]",[],700,是,AI婧,18.0,小红书,59.0,,中山大学硕士｜香港MBA\n探店、购物、护肤、美妆、好物分享\nAI婧🍀邮箱📪986236485@qq.com,0,27854,,,广州探店｜高海拔的茶叶，我们低海拔相遇   环境:  店铺是粉白色调的ins风，墙壁贴了很多灯带，无论白天还是夜晚都可以在这里点一杯果汁饮品，坐下和朋友娱乐拍照   服务:  店员小姐姐会给讲解饮品的特点，有助于我找到自己想喝的   番石榴琥珀抹茶柠檬  番石榴果汁和柠檬果汁混合起来是酸酸甜甜的，配上Q弹的珍珠和清香的抹茶冻，一口下去，酸甜爽口。  我更推荐冰镇的，口感会比常温好一点！✔️   桃香椰椰冻  到手这杯饮品发现上下分明，下层是蜜桃果肉碾碎制成的果冻，上层是清甜的海南椰奶，中间好像是谷物，又脆又香，多吃粗粮有益健康  可以先分别尝尝果冻和椰奶，最后直接用吸管搅匀了喝会更好！✨   经典波霸  丝滑的奶茶配上有嚼劲的琥珀珍珠，超级好喝，虽然是以水果茶为主的店铺，但是这杯奶茶也完全不输只买奶茶的店铺   店铺名称: 逃花園·水果茶柠檬茶(时尚天河店)   店铺地址:  (广州)时尚天河商业广场   营业时间: 10:00 - 21:00,Jane8888,191,6020f37a000000000102c824,478,60680,电商笔记,中国  香港  油尖旺区,,,
31027,96.0,,2021-03-26 15:00:00,605d867500000000010258b7,视频笔记,"[""http://sns-img-hw.xhscdn.com/57495507-6970-3a1d-953d-bae447afb71d?imageView2/2/w/1080/format/webp""]","[""852417""]",http://www.xiaohongshu.com/user/profile/557321ca3397db5adad5a346,146510,139736,1293,女,否,557321ca3397db5adad5a346,2021-04-09 22:19:00,"{""duration_seconds"":""226.0"",""board_name"":"""",""video_url"":""http://sns-video-hw.xhscdn.com/64b4fc359610eb4c800956c9a0d648149f4ae28f_r_ln"",""author"":""JLinn啊"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""零食分享\""]"",""video_tag"":""[\""零食分享\""]""}",408.0,,14.0,https://www.xiaohongshu.com/discovery/item/605d867500000000010258b7,主贴,809,"[""坚果"",""岩羊"",""巧克力"",""枣核"",""零食""]",[],"[""index_932673_937672""]",[],665,否,JLinn啊,374.0,小红书,408.0,,168｜44kg  \n美本毕业🎓 澳大利亚研究生在读\n📮984911786@qq.com\n🍉🎵🧣JLinn啊,0,46310,宝藏零食✨不好吃！算我输,,宝藏零食✨不好吃！算我输  芭驰patchi巧克力礼盒  岩羊坚果巧克力脆条  莱德拉laderach混合坚果巧克力  佰味良田枣核黑，饱饱脆，瓜瓜脆，黑豆  悠哈果汁糖  Tarami蒟蒻魔芋汁吸吸果冻  零食分享,101478136,551,605d867500000000010258b7,59,334307,电商笔记,中国,,,
5310,56.0,,2021-04-23 17:02:00,60828d3c0000000021035e89,视频笔记,[http://sns-img-qn.xhscdn.com/0ee64708-6ec0-346b-9458-2d0d7899b82b?imageView2/2/w/1080/format/webp],[860314],http://www.xiaohongshu.com/user/profile/587b13cb6a6a69718aaf2df7,146510,303171,288,女,否,587b13cb6a6a69718aaf2df7,2021-04-27 03:15:00,"{""duration_seconds"":""257.0"",""board_name"":"""",""video_url"":""http://sns-video-qn.xhscdn.com/ee108ff7d649095b333c2356b93fae1b719d80a5_r_ln"",""author"":""夏小仙"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""健康养生\""]"",""video_tag"":""[\""健康养生\""]""}",266.0,,22.0,https://www.xiaohongshu.com/discovery/item/60828d3c0000000021035e89,主贴,120,"[""代人"",""富豪"",""强度"",""抗老"",""白日梦""]",[],[小红书],"[吃货薯, 创作者小助手, 日常薯, 美妆薯, 生活薯, 日常薯]",303,否,夏小仙,90.0,小红书,266.0,,83年野生博主｜每周五晚7:30直播\n10年食疗抗衰养肤践行者｜超级护肤狂魔\n新锐健康食品夏小仙品牌主理人\n💌：20325803@qq.com,1,608402,我们这代人有望长命百岁｜这绝对不是白日梦,,我们这代人有望长命百岁｜这绝对不是白日梦  身体好比什么都强，全面健康，才是抗老的关键，特别是到了我们这个年龄，家庭，工作，生活，这种强度真的已经快把我们打趴下了，所以今天这款好物小仙真心推荐给大家，因为我的富豪朋友已经帮我验证过了，他们都在吃，他们比我更爱自己，他们比我了解的先进玩意儿更多，哈哈哈，跟着他们吃，准没错！ @吃货薯  @创作者小助手  @日常薯  @美妆薯  @生活薯  @日常薯  健康养生,xiaxiaoxian,294,60828d3c0000000021035e89,65,470687,电商笔记,中国,,,
120885,56.0,,2021-03-22 16:59:00,60585c6400000000010255bb,普通笔记,"[""http://sns-img-qc.xhscdn.com/507e5800-f85d-3ea0-a5bc-ca83e2497ea5?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/98b8e8f9-7cd0-3b74-8483-7409ce537688?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/9e876a51-7b50-35f8-8a91-f7fd449cf76d?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/6ef4dffd-9586-348d-9967-0da644eb4cf0?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/1ffdabd4-182d-3410-abd1-f7f4036cf62b?imageView2/2/w/1080/format/webp"",""http://sns-img-qc.xhscdn.com/bc5c6e7b-a140-312e-a409-23848a44df14?imageView2/2/w/1080/format/webp""]","[""852423""]",http://www.xiaohongshu.com/user/profile/5f5cc1bf000000000100b7d4,146510,15300,331,女,否,5f5cc1bf000000000100b7d4,2021-04-12 22:59:00,"{""duration_seconds"":"""",""board_name"":"""",""video_url"":"""",""author"":""吃个蛋挞o"",""board_id"":"""",""cooperation_brand"":""[]"",""goods_id_list"":""[]"",""topic_list"":""[\""御泥坊修护霜\""]"",""video_tag"":""[]""}",182.0,,0.0,https://www.xiaohongshu.com/discovery/item/60585c6400000000010255bb,主贴,144,"[""御泥坊"",""成分"",""皮肤"",""蜂皇浆"",""面霜""]",[],"[""index_962673_967672""]",[],276,否,吃个蛋挞o,131.0,小红书,182.0,,📮imcarol72@163.com,0,24406,,,都怪这个面霜！让我的皮肤都变嫩了不少  什么？御泥坊又出新品了  之前一直用它家的清洁面膜  这回新出了御泥坊修护面霜  国风包装 深得我心  它的成分也很给力  里面还有娇兰面霜同款成分黑蜂皇浆  修护力绝绝子  质地好像奶油 丝滑好推开  还赠送了‍♂️仪  涂面霜的时候还可以做个spa～  用完以后皮肤是水水润润的很舒服  0⃣️酒精香精啥的  敏肌的可以大胆  御泥坊修护霜,375001553,0,60585c6400000000010255bb,313,42542,电商笔记,美国  夏威夷州  檀香山市,,,
